,peak_num,id1,overlap_start,overlap_end,start_1,end_1,control_rppm_1,control_rppm_2,id2,start_2,end_2,sample_rppm_1,sample_rppm_2,LFC,p-value,q-value
252,Peak_0253,NC_016856.1,1729599,1730832,1729599,1730832,2.0438986941745325,2.039152251018362,NC_016856.1,1729599,1730832,1.5439264076711965,1.518812499109547,-0.546024536743973,4.7224484516565e-113,5.05301984327246e-112
253,Peak_0254,NC_016856.1,1730844,1731270,1730844,1731270,2.889730036655213,2.8335635794323313,NC_016856.1,1730844,1731270,1.2283074815983024,1.2537037128628334,-1.38347550187272,5.5142258540891e-253,1.6857776182500999e-251
254,Peak_0255,NC_016856.1,1731271,1732617,1731271,1732617,1.4515513280021395,1.4648165415272587,NC_016856.1,1731271,1732617,1.1283082307023038,1.153739864412369,-0.461331760293184,2.75727030013273e-59,1.7880480128133402e-58
255,Peak_0256,NC_016856.1,1732818,1735673,1732818,1735673,1.715066994836589,1.7029522723995023,NC_016856.1,1732818,1735673,1.2338737969898192,1.210251506581797,-0.623601247354341,2.19413320608324e-237,5.634534073221771e-236
256,Peak_0257,NC_016856.1,1735697,1737063,1735697,1737063,1.1119812318098528,1.1057184917784595,NC_016856.1,1735697,1737063,1.0035786776948368,1.0065211788232258,-0.281455987313968,1.30515725521906e-22,3.89726026907274e-22
257,Peak_0258,NC_016856.1,1737609,1738303,1737609,1738303,1.311449734431412,1.3140584348821267,NC_016856.1,1737609,1738303,1.0607605351735603,1.066537504610234,-0.431130766253163,2.1729196607179298e-30,8.353379773538409e-30
258,Peak_0259,NC_016856.1,1738327,1739358,1738327,1739358,1.5620237847789187,1.547140134221219,NC_016856.1,1738327,1739358,1.0718748320384401,1.0937225616159227,-0.655602375676776,1.8234561967305802e-98,1.8581886957159202e-97
259,Peak_0260,NC_016856.1,1739871,1740589,1739871,1740589,0.2420135768462467,0.25275572606257785,NC_016856.1,1739871,1740589,0.3228917528161506,0.29821754162880515,0.190836454937896,0.0126929457661863,0.0153462734122252
260,Peak_0261,NC_016856.1,1755455,1756169,1755455,1756169,0.7252179767329398,0.7148022358214856,NC_016856.1,1755455,1756169,0.4966587789089475,0.4896302089355672,-0.682583332270254,2.43079651626437e-42,1.19127584995552e-41
261,Peak_0262,NC_016856.1,1761534,1762904,1761534,1762904,0.641062836171289,0.6325064504076837,NC_016856.1,1761534,1762904,0.7749196413777747,0.7514016435918509,0.124540756984894,0.0003936978329025,0.0005287740768272
262,Peak_0263,NC_016856.1,1766351,1767895,1766351,1767895,0.6430681685890318,0.6431594726445681,NC_016856.1,1766351,1767895,0.8824328185442311,0.9194999102394755,0.349956429023164,3.85181848456003e-24,1.2426469683856999e-23
263,Peak_0264,NC_016856.1,1769013,1771577,1769013,1771577,1.2756266255606912,1.2738238550773755,NC_016856.1,1769013,1771577,1.2436135338176981,1.2406360154562983,-0.17398386784286,1.86926553850401e-17,4.49463848584111e-17
264,Peak_0265,NC_016856.1,1772467,1773565,1772467,1773565,0.7357394971841119,0.7272366937858797,NC_016856.1,1772467,1773565,0.7102287295773522,0.6975434907542535,-0.188462321700242,7.17010818059949e-07,1.08566260659077e-06
265,Peak_0266,NC_016856.1,1773577,1777005,1773577,1777005,1.204238473053272,1.1927308268749917,NC_016856.1,1773577,1777005,1.0900291619785631,1.0772363991203135,-0.281355401157673,9.07289293593185e-49,5.06504109988543e-48
266,Peak_0267,NC_016856.1,1779075,1780162,1779075,1780162,0.3409163906825084,0.34376829324382774,NC_016856.1,1779075,1780162,0.33931462296272336,0.31225672405958155,-0.208526096335446,0.000336059271197,0.0004551688863048
267,Peak_0268,NC_016856.1,1781956,1783138,1781956,1783138,0.4209427262083246,0.4330411050564836,NC_016856.1,1781956,1783138,0.4753087246451994,0.48626854669076686,0.0344882535674062,0.460288716461102,0.488438604905831
268,Peak_0269,NC_016856.1,1790816,1791725,1790816,1791725,0.2700331380710652,0.2562713037473757,NC_016856.1,1790816,1791725,0.26022343869628883,0.255355798128929,-0.166028488683649,0.0153183671054001,0.0183820405264802
269,Peak_0270,NC_016856.1,1800692,1802629,1800692,1802629,1.1005388573226023,1.0807835975807754,NC_016856.1,1800692,1802629,0.9118026937101693,0.9066579386456292,-0.399010935793489,9.00157092584012e-55,5.451894843763541e-54
270,Peak_0271,NC_016856.1,1810286,1810732,1810286,1810732,0.6962341692209602,0.6874514306284024,NC_016856.1,1810286,1810732,1.0620786616907105,1.0691819780580698,0.482808075119796,1.00103696059935e-18,2.58098686226821e-18
271,Peak_0272,NC_016856.1,1810733,1811138,1810733,1811138,0.5463003270932257,0.5400728003984558,NC_016856.1,1810733,1811138,0.8835037444034795,0.8878351763460808,0.570179623629286,5.916697234610799e-19,1.56963620852072e-18
272,Peak_0273,NC_016856.1,1835857,1836807,1835857,1836807,1.0520157081002017,1.042733984607508,NC_016856.1,1835857,1836807,1.2821755851599588,1.1984058802715405,0.100989760627785,0.0067918594603585,0.0083853341799041
273,Peak_0274,NC_016856.1,1836832,1837851,1836832,1837851,0.8637078283569487,0.8763097840372114,NC_016856.1,1836832,1837851,1.087249282758832,1.1264729782501912,0.205526424701176,1.24495474661532e-08,2.06228377874029e-08
274,Peak_0275,NC_016856.1,1839083,1839964,1839083,1839964,0.17200435488552168,0.16178171734224545,NC_016856.1,1839083,1839964,0.2122261086584638,0.1975203780269569,0.159346286244522,0.0580391380880932,0.0670164148427264
275,Peak_0276,NC_016856.1,1856771,1858763,1856771,1858763,0.4710984687376109,0.48860363804659845,NC_016856.1,1856771,1858763,0.5192270343957203,0.5190360482546508,-0.0233286147791903,0.50941095529219,0.537014504593737
276,Peak_0277,NC_016856.1,1893224,1895427,1893224,1895427,1.0994157390364727,1.0798736839956835,NC_016856.1,1893224,1895427,1.1674218974368122,1.16793632802583,-0.0367123099551704,0.115820555383489,0.129767533256893
277,Peak_0278,NC_016856.1,1907673,1908285,1907673,1908285,0.23486586532015674,0.23566623932105749,NC_016856.1,1907673,1908285,0.401890131177757,0.469103368894853,0.75234187315421,4.13140535025124e-18,1.03204756220284e-17
278,Peak_0279,NC_016856.1,1924309,1924864,1924309,1924864,0.30365465669614505,0.31417665917195664,NC_016856.1,1924309,1924864,0.5729030679721657,0.5909523156029397,0.776840319208521,6.816132265265169e-30,2.50054680817157e-29
279,Peak_0280,NC_016856.1,1942839,1943124,1942839,1943124,1.3541726206514768,1.3949294715876457,NC_016856.1,1942839,1943124,1.3307021132398158,1.427776859962084,-0.0975792825046171,0.09766938777258,0.110393920686613
280,Peak_0281,NC_016856.1,1943125,1943452,1943125,1943452,0.9649084992023234,0.9843600838959876,NC_016856.1,1943125,1943452,0.6520160857237797,0.7310806972168239,-0.628732977823099,1.24612597221242e-17,3.0189165062655604e-17
281,Peak_0282,NC_016856.1,1947166,1948031,1947166,1948031,0.4721409044505948,0.4484361453191106,NC_016856.1,1947166,1948031,0.26848191857202164,0.3192321619516436,-0.783350399553785,4.58215185529505e-09,7.76185089999848e-09
282,Peak_0283,NC_016856.1,1948278,1948704,1948278,1948704,0.5141790610745118,0.5346252366328278,NC_016856.1,1948278,1948704,0.4245594855055568,0.40848697897124187,-0.473886053209212,3.21496344222441e-10,5.79777115142717e-10
283,Peak_0284,NC_016856.1,1948719,1949246,1948719,1949246,1.0532247935647328,1.1112209430237943,NC_016856.1,1948719,1949246,0.9345624139009079,0.8706962743912424,-0.398764723517409,1.97025897168758e-15,4.36174572352905e-15
284,Peak_0285,NC_016856.1,1962662,1965833,1962662,1965833,1.0028879231325571,1.01084176546673,NC_016856.1,1962662,1965833,0.8462290320005731,0.8252240609721906,-0.405519101864903,2.40937288405027e-77,2.06242318874703e-76
285,Peak_0286,NC_016856.1,1969335,1970171,1969335,1970171,0.32911339735923184,0.3131786942199002,NC_016856.1,1969335,1970171,0.29780038050455343,0.34668674902215263,-0.130838038777466,0.093092225086211,0.10577913009796
286,Peak_0287,NC_016856.1,1970428,1973339,1970428,1973339,1.168387654683429,1.187749568176362,NC_016856.1,1970428,1973339,0.7480448466763493,0.7320608171650949,-0.807582574209499,2.9712330881225603e-284,1.05973980143038e-282
287,Peak_0288,NC_016856.1,1973379,1974161,1973379,1974161,0.4914447305463417,0.5153036053567839,NC_016856.1,1973379,1974161,0.26662715189097896,0.2214003900894751,-1.17900053854772,2.9518361640267e-51,1.69203465830816e-50
288,Peak_0289,NC_016856.1,1974167,1975173,1974167,1975173,0.9476398429958638,0.9550450909838998,NC_016856.1,1974167,1975173,0.5005272075575045,0.5513113666213607,-0.988534944248838,4.1995847894407e-96,4.2127084919076996e-95
289,Peak_0290,NC_016856.1,1976299,1977037,1976299,1977037,0.7784364368814058,0.7768328010843696,NC_016856.1,1976299,1977037,0.7824357360432608,0.7552277713278569,-0.153167848833691,0.0005526314524626,0.0007285203131027
290,Peak_0291,NC_016856.1,2001984,2004476,2001984,2004476,1.4614224395931308,1.468754833469526,NC_016856.1,2001984,2004476,1.4093476295231402,1.3686059135623345,-0.213717002210196,2.4317478148973e-25,7.924782219106951e-25
291,Peak_0292,NC_016856.1,2033703,2034284,2033703,2034284,0.644234939335656,0.6437082930889155,NC_016856.1,2033703,2034284,0.35335246890933714,0.3739248211402339,-0.960830422747496,1.23412540567596e-52,7.20280464039972e-52
292,Peak_0293,NC_016856.1,2038033,2038352,2038033,2038352,0.7078079133357422,0.6687052168490552,NC_016856.1,2038033,2038352,0.877448287330114,0.878814818683408,0.259542466432851,0.0001600049505814,0.0002204360048783
293,Peak_0294,NC_016856.1,2038367,2038718,2038367,2038718,0.6668210806768565,0.6397906425053927,NC_016856.1,2038367,2038718,0.7786222690941986,0.8360379788979165,0.210180286328887,0.0030061275697453,0.0037767786688386
294,Peak_0295,NC_016856.1,2040409,2041039,2040409,2041039,0.6366182589790825,0.6795551081744762,NC_016856.1,2040409,2041039,0.7259736597140501,0.7406102153065686,-0.0038666070457691,0.942710538220425,0.947136409291883
295,Peak_0296,NC_016856.1,2041055,2041523,2041055,2041523,0.44639874682308206,0.46442269701714706,NC_016856.1,2041055,2041523,0.6883916745170494,0.755987342418441,0.514298759612252,5.92594009415459e-13,1.1963690378764899e-12
296,Peak_0297,NC_016856.1,2043648,2045253,2043648,2045253,0.5400935591063205,0.540756074153194,NC_016856.1,2043648,2045253,0.3618332503445781,0.38645113297845957,-0.668817218838992,9.43748637743956e-53,5.5585928938680706e-52
297,Peak_0298,NC_016856.1,2045271,2046747,2045271,2046747,0.9114613830948308,0.9288343321369757,NC_016856.1,2045271,2046747,0.6820869280647677,0.7078437895360512,-0.542376607436189,1.82989964450524e-57,1.17479557177237e-56
298,Peak_0299,NC_016856.1,2050110,2051251,2050110,2051251,0.49747524900157863,0.4893414385233685,NC_016856.1,2050110,2051251,0.5823521514012165,0.6052446023919869,0.132454941551533,0.0029959272066548,0.0037713436601419
299,Peak_0300,NC_016856.1,2051275,2052288,2051275,2052288,0.6416794025695131,0.6253475756261493,NC_016856.1,2051275,2052288,0.5508483638933871,0.542094288236278,-0.349397656881765,9.81035579708102e-16,2.21769310624155e-15
300,Peak_0301,NC_016856.1,2066388,2067501,2066388,2067501,0.7877296090993269,0.7705472580927132,NC_016856.1,2066388,2067501,0.840572349924023,0.8254196205244206,-0.0401018810924246,0.265181733638479,0.287093883635588
301,Peak_0302,NC_016856.1,2078314,2078889,2078314,2078889,1.255157581102452,1.2150253732753868,NC_016856.1,2078314,2078889,1.2357054342105833,1.2115629753533608,-0.181504250770227,1.45000797005781e-05,2.08256178249914e-05
302,Peak_0303,NC_016856.1,2078891,2079609,2078891,2079609,1.0001498788622518,0.9641670181907575,NC_016856.1,2078891,2079609,1.1587838800849155,1.1803365832215476,0.100913788801454,0.0176638586110498,0.0210689123661804
303,Peak_0304,NC_016856.1,2088276,2089200,2088276,2089200,1.1607207150237915,1.1482251571449902,NC_016856.1,2088276,2089200,0.8336767806378477,0.8620338741054014,-0.581743849425378,5.458088752157929e-56,3.3372314084622795e-55
304,Peak_0305,NC_016856.1,2090078,2091228,2090078,2091228,0.452998333576405,0.4412149711096479,NC_016856.1,2090078,2091228,0.8030779079837913,0.8172351212577289,0.721266907521877,6.25383047923783e-69,4.72348137373022e-68
305,Peak_0306,NC_016856.1,2093996,2095514,2093996,2095514,1.441189657336719,1.4534201090171432,NC_016856.1,2093996,2095514,1.0135254546403352,0.9949182398679237,-0.6671806559237,1.42661076590045e-144,1.94868959937891e-143
306,Peak_0307,NC_016856.1,2095526,2097495,2095526,2097495,1.0807023852617748,1.0871501222699849,NC_016856.1,2095526,2097495,1.1032254189221526,1.0758318441384225,-0.125208786762927,4.73939416755289e-07,7.26179249539131e-07
307,Peak_0308,NC_016856.1,2128677,2129480,2128677,2129480,0.23262900244465556,0.23445926931109173,NC_016856.1,2128677,2129480,0.3284964093219207,0.35265081447373325,0.407898459668317,1.64668008034245e-08,2.70375603984617e-08
308,Peak_0309,NC_016856.1,2132438,2133639,2132438,2133639,0.5338682972380175,0.5398293023409804,NC_016856.1,2132438,2133639,0.7811497104443418,0.7774004608692188,0.400901488297926,4.40008111116972e-26,1.4636539240264e-25
309,Peak_0310,NC_016856.1,2137501,2138481,2137501,2138481,1.4202773367087644,1.388433748444377,NC_016856.1,2137501,2138481,1.1814075091430323,1.2502538486428678,-0.355097185509326,4.45681852495846e-23,1.3690322933126e-22
310,Peak_0311,NC_016856.1,2138493,2139574,2138493,2139574,1.0594336704484972,1.044588573699674,NC_016856.1,2138493,2139574,1.130224033809329,1.1583240459214161,-0.0201198472968844,0.543529638578214,0.56831600646126
311,Peak_0312,NC_016856.1,2139582,2141498,2139582,2141498,0.6766359465005326,0.6789744770031092,NC_016856.1,2139582,2141498,0.8956101472367297,0.871924341892959,0.248041931800303,6.00438596743815e-18,1.48834586528776e-17
312,Peak_0313,NC_016856.1,2165483,2166451,2165483,2166451,0.6510696794205616,0.6156072703845313,NC_016856.1,2165483,2166451,0.902341904784129,0.86407893453932,0.343019789800778,1.2761921733742501e-15,2.8545135023221904e-15
313,Peak_0314,NC_016856.1,2166470,2167334,2166470,2167334,0.6240981922564395,0.6123232600951378,NC_016856.1,2166470,2167334,0.8383688317682576,0.8082310073706139,0.275257454716241,1.92908986756738e-10,3.52842078341384e-10
314,Peak_0315,NC_016856.1,2167899,2168198,2167899,2168198,0.6971540656452716,0.6914282204572539,NC_016856.1,2167899,2168198,0.8497275130352496,0.8780579747068726,0.187439459002283,0.0067481117936611,0.0083473752823322
315,Peak_0316,NC_016856.1,2168208,2168573,2168208,2168573,0.8188540886051876,0.8737374461192939,NC_016856.1,2168208,2168573,1.0030988304700352,0.9701247276230782,0.0891745367473538,0.138248230940184,0.153822121774
316,Peak_0317,NC_016856.1,2192369,2192963,2192369,2192963,0.9050360614665522,0.9353186152196361,NC_016856.1,2192369,2192963,0.6895523842855948,0.7523961792818114,-0.491533804159303,7.013065416678441e-19,1.82282914878848e-18
317,Peak_0318,NC_016856.1,2192972,2193612,2192972,2193612,0.9120010330507574,0.9160159437980905,NC_016856.1,2192972,2193612,1.0139707645940437,1.006286662825741,0.0106122107120261,0.806405727721529,0.821765836820987
318,Peak_0319,NC_016856.1,2193622,2194419,2193622,2194419,0.9538766582681142,0.9978946731376463,NC_016856.1,2193622,2194419,1.035755814247713,0.9738688574892487,-0.0990437505668871,0.0176886974538493,0.0210689123661804
319,Peak_0320,NC_016856.1,2209392,2210356,2209392,2210356,0.8416323413357378,0.8333898034741252,NC_016856.1,2209392,2210356,0.9848309869731606,1.052034114657667,0.137535476850339,0.0010154809308637,0.0013170479951808
320,Peak_0321,NC_016856.1,2210368,2211098,2210368,2211098,1.1718414235296202,1.120012193827461,NC_016856.1,2210368,2211098,1.1139445436839013,1.1267650324008929,-0.18675610568309,2.71011461212857e-06,4.0182299791837e-06
321,Peak_0322,NC_016856.1,2212119,2214767,2212119,2214767,1.6631733363361594,1.6329980958696333,NC_016856.1,2212119,2214767,1.5965378325067157,1.602372238478156,-0.182528512198422,9.11313685320229e-21,2.5548619474916502e-20
322,Peak_0323,NC_016856.1,2214780,2217406,2214780,2217406,1.6165645056358517,1.6403339248026347,NC_016856.1,2214780,2217406,1.7146348310593136,1.7145814530596033,-0.0637169665502833,0.0008197630746844,0.0010740569264233
323,Peak_0324,NC_016856.1,2217434,2224927,2217434,2224927,1.9498584389842275,1.9518571694448839,NC_016856.1,2217434,2224927,1.3588507674756984,1.383829186775606,-0.646442969767131,0.0,0.0
324,Peak_0325,NC_016856.1,2225143,2228366,2225143,2228366,0.4821591191494073,0.4880958780351702,NC_016856.1,2225143,2228366,0.8253672230813737,0.8208326192184136,0.625979667625803,5.40397006534519e-141,7.22780996239919e-140
325,Peak_0326,NC_016856.1,2228832,2230622,2228832,2230622,0.4364836527642358,0.4537409952555981,NC_016856.1,2228832,2230622,0.6600076203829744,0.6750973985378037,0.447926775603947,4.13229115793101e-34,1.7804905526118798e-33
326,Peak_0327,NC_016856.1,2231236,2232499,2231236,2232499,0.19029223734653222,0.19393749909027724,NC_016856.1,2231236,2232499,0.46797888254569625,0.44338807538820024,1.10905246300923,4.5165379916157103e-91,4.32778715017505e-90
327,Peak_0328,NC_016856.1,2234883,2236046,2234883,2236046,0.3141347402946191,0.32568381015816644,NC_016856.1,2234883,2236046,0.5313812586274189,0.5090155771710682,0.564324854282389,5.78039089120221e-30,2.15756450706501e-29
328,Peak_0329,NC_016856.1,2245232,2246449,2245232,2246449,1.1138529621395452,1.1314780289876258,NC_016856.1,2245232,2246449,1.3422921056277257,1.3107564183274159,0.100672741987308,0.0005329113164411,0.0007047287407538
329,Peak_0330,NC_016856.1,2246472,2247786,2246472,2247786,1.0036383348461169,1.006841468231015,NC_016856.1,2246472,2247786,1.3246001757817598,1.3239463076102245,0.259152389520686,2.81750486435115e-20,7.66456831742982e-20
330,Peak_0331,NC_016856.1,2253887,2255000,2253887,2255000,1.2756555822916087,1.2766807621090628,NC_016856.1,2253887,2255000,1.0938597792792066,1.1113986926268977,-0.34741194640601,3.73343306486763e-30,1.4182627382514899e-29
331,Peak_0332,NC_016856.1,2276686,2277434,2276686,2277434,0.9124240639040554,0.8941412644198099,NC_016856.1,2276686,2277434,0.9861898266323003,0.9823490959963829,-0.0142776914938763,0.721666947762333,0.741296288741469
332,Peak_0333,NC_016856.1,2277463,2278455,2277463,2278455,0.47446462903640857,0.4592810780786717,NC_016856.1,2277463,2278455,0.7135349824921048,0.7378633537730784,0.500477075592539,1.54149300261729e-27,5.32063713806612e-27
333,Peak_0334,NC_016856.1,2282568,2284826,2282568,2284826,1.160725512434601,1.1557500691977507,NC_016856.1,2282568,2284826,1.0007429860271846,1.013296913478714,-0.333201083872051,5.62774053168725e-45,2.8448893081442603e-44
334,Peak_0335,NC_016856.1,2284831,2285634,2284831,2285634,0.6500567451490843,0.6220968323829249,NC_016856.1,2284831,2285634,0.2621486151840081,0.27213192384605184,-1.38192658920788,2.25931775526868e-121,2.5447052611973503e-120
335,Peak_0336,NC_016856.1,2293860,2297075,2293860,2297075,1.0494376085522208,1.0581094480413789,NC_016856.1,2293860,2297075,1.2819527851120056,1.3049291642447907,0.159069645274426,3.75788154119292e-14,7.96224405757709e-14
336,Peak_0337,NC_016856.1,2297136,2300261,2297136,2300261,1.229232636256846,1.2242228735641698,NC_016856.1,2297136,2300261,1.2728863216094946,1.2651344046842339,-0.0877196619640913,3.95578587058834e-06,5.8248039654076e-06
337,Peak_0338,NC_016856.1,2303187,2305000,2303187,2305000,0.33689951763333714,0.3412715520959371,NC_016856.1,2303187,2305000,0.5235945538783376,0.5048903908238412,0.463941190730919,2.86574569811243e-32,1.16443591024568e-31
338,Peak_0339,NC_016856.1,2332262,2333501,2332262,2333501,1.1105139426184198,1.112243777002963,NC_016856.1,2332262,2333501,1.0697518364592846,1.0701387345145015,-0.191427089130114,8.270090983323729e-11,1.54342977072495e-10
339,Peak_0340,NC_016856.1,2333556,2334561,2333556,2334561,0.70920777347516,0.697698167027165,NC_016856.1,2333556,2334561,0.9161547531161611,0.9032204935006983,0.23437528852212,4.1831694802298004e-10,7.459985573076471e-10
340,Peak_0341,NC_016856.1,2336252,2337261,2336252,2337261,0.6841339215841844,0.6906198377646238,NC_016856.1,2336252,2337261,0.9458714910576403,0.937254089254957,0.32103472670897,6.1969151000729594e-18,1.53016134394109e-17
341,Peak_0342,NC_016856.1,2337292,2338330,2337292,2338330,0.8255850383465683,0.8258136675199398,NC_016856.1,2337292,2338330,1.122919739205031,1.100764813955942,0.29556916189055,3.11126886671603e-18,7.833076911496819e-18
342,Peak_0343,NC_016856.1,2345358,2346231,2345358,2346231,1.1709355888582302,1.1601122617841948,NC_016856.1,2345358,2346231,1.400886510511217,1.35710511345722,0.10461766712629,0.0014644235835661,0.0018878713667659
343,Peak_0344,NC_016856.1,2346263,2347292,2346263,2347292,0.7539704089369332,0.7442356794674381,NC_016856.1,2346263,2347292,1.0153697812340552,1.002119482705923,0.291910507882614,2.71612695241678e-16,6.27249461673228e-16
344,Peak_0345,NC_016856.1,2360424,2360994,2360424,2360994,1.1928643621601216,1.219725436248087,NC_016856.1,2360424,2360994,1.2765885337735017,1.2057163723670195,-0.0976468516256806,0.0271254215495578,0.0319532488712222
345,Peak_0346,NC_016856.1,2360995,2361483,2360995,2361483,1.4491131920478308,1.431855978434878,NC_016856.1,2360995,2361483,1.1371001834882808,1.157360952762948,-0.480527764852243,3.17827014850118e-28,1.12112606337239e-27
346,Peak_0347,NC_016856.1,2361498,2361805,2361498,2361805,0.6080934918297781,0.5741965700721531,NC_016856.1,2361498,2361805,0.640668703635405,0.7156212774291606,0.107144026605667,0.203059457948227,0.222464457342596
347,Peak_0348,NC_016856.1,2383107,2387187,2383107,2387187,1.0684209861985203,1.057350658075239,NC_016856.1,2383107,2387187,1.3238565284042543,1.2998079172744472,0.166973022859663,2.07039186735296e-20,5.72927404672672e-20
348,Peak_0349,NC_016856.1,2389022,2391249,2389022,2391249,1.2981824730592884,1.316661953632576,NC_016856.1,2389022,2391249,1.2270604978619377,1.2638833240261083,-0.206584834933349,3.35118840034139e-17,7.99800354282221e-17
349,Peak_0350,NC_016856.1,2394776,2395823,2394776,2395823,0.2875769768824335,0.28087894231255633,NC_016856.1,2394776,2395823,0.30627041524686666,0.2994285592330804,-0.0449778708513146,0.449077950677602,0.478122793258741
350,Peak_0351,NC_016856.1,2396515,2398419,2396515,2398419,0.795147963700445,0.7999163198903727,NC_016856.1,2396515,2398419,0.8825301099244454,0.8698676585440358,-0.0009910004979211,0.971166420938932,0.974201316004366
351,Peak_0352,NC_016856.1,2417963,2418869,2417963,2418869,0.7448252314496041,0.7271982875893491,NC_016856.1,2417963,2418869,0.23842530610518106,0.2552296606042129,-1.71238937088554,5.0060777547180604e-219,1.10824204087207e-217
352,Peak_0353,NC_016856.1,2428163,2429820,2428163,2429820,0.9249849277414673,0.9293391672227436,NC_016856.1,2428163,2429820,1.1784141781178041,1.1854857085037243,0.214111017012584,1.07293439527387e-15,2.4169259009327203e-15
353,Peak_0354,NC_016856.1,2429854,2431971,2429854,2431971,1.596651119969375,1.5978331298502644,NC_016856.1,2429854,2431971,1.6064397298692712,1.6107600557090938,-0.126860532249827,3.8283498932410303e-10,6.86536489234844e-10
354,Peak_0355,NC_016856.1,2437611,2438057,2437611,2438057,0.4556315065441516,0.4575870893383239,NC_016856.1,2437611,2438057,0.6516178173840258,0.5610189743328292,0.27188076935511,0.000496319257149,0.0006597038573285
355,Peak_0356,NC_016856.1,2438586,2438940,2438586,2438940,0.7874203285399175,0.8103490375307302,NC_016856.1,2438586,2438940,0.8218135094219703,0.8159659823367488,-0.101160128254666,0.100072224956384,0.112911016558873
356,Peak_0357,NC_016856.1,2439437,2439837,2439437,2439837,0.5304336217751644,0.5226796261498156,NC_016856.1,2439437,2439837,0.6409296684841362,0.6815360703026343,0.192329007260802,0.0061436566772692,0.0076290668990461
357,Peak_0358,NC_016856.1,2445962,2446280,2445962,2446280,1.9079411367080539,1.8425528946608765,NC_016856.1,2445962,2446280,0.71361371304297,0.6896366867818493,-1.56847247229458,1.42413516527809e-152,2.1262669211826402e-151
358,Peak_0359,NC_016856.1,2446281,2446741,2446281,2446741,1.4621745809528846,1.4906347669626832,NC_016856.1,2446281,2446741,1.1912931881607316,1.1986767221403565,-0.364117625757962,3.2182672785924904e-14,6.887091976187941e-14
359,Peak_0360,NC_016856.1,2446749,2447453,2446749,2447453,1.1574221394703803,1.137407066018793,NC_016856.1,2446749,2447453,1.0263466703908566,1.0455521840499973,-0.312213379224359,1.00801786331501e-14,2.17894770453952e-14
360,Peak_0361,NC_016856.1,2454480,2454979,2454480,2454979,0.7043860789097652,0.7237536058056508,NC_016856.1,2454480,2454979,0.5571207288677237,0.5633756687540192,-0.486728115319294,1.0684189333813001e-16,2.49427256447563e-16
361,Peak_0362,NC_016856.1,2455144,2455587,2455144,2455587,0.8428203250191507,0.8185978309192835,NC_016856.1,2455144,2455587,0.528305810964809,0.5138123343042164,-0.809449309334863,7.55896873893373e-41,3.6215357689518296e-40
362,Peak_0363,NC_016856.1,2474742,2475822,2474742,2475822,0.86180241631336,0.848236610815042,NC_016856.1,2474742,2475822,1.0441070698974788,1.0412922697005125,0.149792073227373,8.75546567531096e-06,1.27460520715411e-05
363,Peak_0364,NC_016856.1,2492434,2493838,2492434,2493838,0.5083225841261169,0.5105323723394876,NC_016856.1,2492434,2493838,0.20264436299895733,0.21771822367133242,-1.41353068925888,9.68039280088419e-168,1.51580784833357e-166
364,Peak_0365,NC_016856.1,2507429,2507995,2507429,2507995,1.4013731617001235,1.436288474218431,NC_016856.1,2507429,2507995,1.6329339417071813,1.4874666598441713,-0.0246039779693496,0.58846984595628,0.613307858934955
365,Peak_0366,NC_016856.1,2508006,2508698,2508006,2508698,0.6413056670953683,0.609008185041788,NC_016856.1,2508006,2508698,0.8752580010368624,0.902116391062429,0.350592048330095,1.4302217441428598e-12,2.8165716556432997e-12
366,Peak_0367,NC_016856.1,2520592,2522064,2520592,2522064,0.4427765213129517,0.4378494495707115,NC_016856.1,2520592,2522064,0.5781483868438126,0.5569955364655661,0.228366415281505,9.51258348081269e-09,1.58625418043682e-08
367,Peak_0368,NC_016856.1,2522088,2523654,2522088,2523654,0.3099936509331538,0.3185190686483891,NC_016856.1,2522088,2523654,0.4430436565351708,0.43886228112975806,0.350536331197148,1.5484552898920302e-15,3.4398210938085804e-15
368,Peak_0369,NC_016856.1,2537729,2538950,2537729,2538950,0.9705586748116991,0.9555851798086902,NC_016856.1,2537729,2538950,1.0226135220439458,1.0084466758140342,-0.06004241985318,0.054318276035245,0.0629464498458977
369,Peak_0370,NC_016856.1,2539122,2540342,2539122,2540342,1.104626836782214,1.0833738976566203,NC_016856.1,2539122,2540342,1.0692558736775561,1.062350718677455,-0.174180487858049,7.794349759425331e-09,1.30994045695054e-08
370,Peak_0371,NC_016856.1,2557478,2558236,2557478,2558236,0.8162442473862341,0.8402020911361835,NC_016856.1,2557478,2558236,0.8566515440408846,0.8194385440926215,-0.123891364970191,0.0044450175200923,0.0055519479531114
371,Peak_0372,NC_016856.1,2558267,2559242,2558267,2559242,0.5843222816353837,0.5514293866614532,NC_016856.1,2558267,2559242,0.7134451085401939,0.6550190357069396,0.128986888922657,0.0100332380605257,0.0122458913210218
372,Peak_0373,NC_016856.1,2563131,2564566,2563131,2564566,0.44494698581364356,0.4521711716556674,NC_016856.1,2563131,2564566,0.6744277347812165,0.6615390832535893,0.437698549524861,9.58318227517754e-31,3.75146525650243e-30
373,Peak_0374,NC_016856.1,2565146,2566175,2565146,2566175,0.4385153428515587,0.4441073774649097,NC_016856.1,2565146,2566175,0.6346426093575456,0.6558169523039427,0.411448407287507,6.675797017767581e-19,1.7493313001660298e-18
